Countries,World Rank,2019 Score,Judical Effectiveness,Government Integrity,Tax Burden,Gov't Spending,Business Freedom,Trade Freedom,Investment Freedom ,Financial Freedom,Tariff Rate (%),Income Tax Rate (%),Corporate Tax Rate (%),Tax Burden % of GDP,Gov't Expenditure % of GDP ,Population (Millions),GDP Growth Rate (%),5 Year GDP Growth Rate (%),region,pf_rol_procedural,pf_rol_civil,pf_rol_criminal,pf_rol,pf_ss_homicide,pf_ss_disappearances_disap,pf_ss_disappearances_violent,pf_ss_disappearances_organized,pf_ss_disappearances_fatalities,pf_ss_disappearances_injuries,pf_ss_disappearances,pf_ss_women_fgm,pf_ss_women_missing,pf_ss_women_inheritance_widows,pf_ss_women_inheritance_daughters,pf_ss_women_inheritance,pf_ss_women,pf_ss,pf_movement_domestic,pf_movement_foreign,pf_movement_women,pf_movement,pf_religion_estop_establish,pf_religion_estop_operate,pf_religion_estop,pf_religion_harassment,pf_religion_restrictions,pf_religion,pf_association_association,pf_association_assembly,pf_association_political_establish,pf_association_political_operate,pf_association_political,pf_association_prof_establish,pf_association_prof_operate,pf_association_prof,pf_association_sport_establish,pf_association_sport_operate,pf_association_sport,pf_association,pf_expression_killed,pf_expression_jailed,pf_expression_influence,pf_expression_control,pf_expression_cable,pf_expression_newspapers,pf_expression_internet,pf_expression,pf_identity_legal,pf_identity_parental_marriage,pf_identity_parental_divorce,pf_identity_parental,pf_identity_sex_male,pf_identity_sex_female,pf_identity_sex,pf_identity_divorce,pf_identity,pf_score,pf_rank,ef_government_consumption,ef_government_transfers,ef_government_enterprises,ef_government_tax_income,ef_government_tax_payroll,ef_government_tax,ef_government,ef_legal_judicial,ef_legal_courts,ef_legal_protection,ef_legal_military,ef_legal_integrity,ef_legal_enforcement,ef_legal_restrictions,ef_legal_police,ef_legal_crime,ef_legal_gender,ef_legal,ef_money_growth,ef_money_sd,ef_money_inflation,ef_money_currency,ef_money,ef_trade_tariffs_revenue,ef_trade_tariffs_mean,ef_trade_tariffs_sd,ef_trade_tariffs,ef_trade_regulatory_nontariff,ef_trade_regulatory_compliance,ef_trade_regulatory,ef_trade_black,ef_trade_movement_foreign,ef_trade_movement_capital,ef_trade_movement_visit,ef_trade_movement,ef_trade,ef_regulation_credit_ownership,ef_regulation_credit_private,ef_regulation_credit_interest,ef_regulation_credit,ef_regulation_labor_minwage,ef_regulation_labor_firing,ef_regulation_labor_bargain,ef_regulation_labor_hours,ef_regulation_labor_dismissal,ef_regulation_labor_conscription,ef_regulation_labor,ef_regulation_business_adm,ef_regulation_business_bureaucracy,ef_regulation_business_start,ef_regulation_business_bribes,ef_regulation_business_licensing,ef_regulation_business_compliance,ef_regulation_business,ef_regulation,ef_score,ef_rank,hf_score,hf_rank,hf_quartile
Malaysia,22.0,74.0,68.2,55.4,85.6,83.2,83.9,82.0,60.0,50.0,4.0,25.0,25.0,13.8,23.7,32.1,5.9,5.2,South Asia,5.088064697,5.63091023,5.576586998,5.431853975,9.155746692000001,10.0,10.0,10.0,9.98915042,9.993490252,9.996528134,10.0,10.0,0.0,0.0,0.0,6.666666667,8.606313831,5.0,5.0,5.0,5.0,,,2.5,7.273333332999999,3.794444444,4.522592593,7.5,2.5,,,2.5,,,2.5,,,5.0,4.0,10.0,10.0,1.333333333,4.0,7.5,7.5,7.5,6.833333333,7.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,4.25,5.9701345439999995,124.0,6.020588235,8.171940514,4.0,9.0,9.0,9.0,6.798132187,6.013960322000001,6.6688721179999995,7.151716391,8.333333332999999,6.666666667,4.995259717,8.636691706,7.316666444,6.411666512,0.666666667,5.758780852999999,9.41748006,9.056212198999999,9.57912204,0.0,7.013203575,9.8,8.78,2.7532,7.111066667,6.5695966079999994,7.51716878,7.043382694,10.0,6.847053428,0.7692307690000001,10.0,5.872094733,7.5066360229999995,10.0,8.919,10.0,9.639666667,10.0,6.769802014,7.265792251000001,10.0,4.24404142,10.0,8.046605947,6.515370368999999,10.0,9.342566472,5.991274615,9.628675987000001,8.161670459,8.273259651,8.653177422,7.15,67.0,6.560067272,102.0,3.0
Mali,103.0,58.1,33.4,29.6,68.7,85.4,53.8,69.8,65.0,40.0,7.6,40.0,35.0,17.6,22.1,18.9,5.3,5.3,Sub-Saharan Africa,,,,4.015771616,5.638729608999999,5.0,6.851368267000001,2.5,4.88585876,7.137607515,5.274966908,1.1,7.5,5.0,5.0,5.0,4.533333333,5.14900995,10.0,10.0,5.0,8.333333332999999,,,7.5,8.666666667000001,8.15,8.105555556,7.5,7.5,,,7.5,,,7.5,,,7.5,7.5,10.0,10.0,7.333333333,5.25,7.5,7.5,7.5,7.869047619,,0.0,0.0,0.0,10.0,10.0,10.0,5.0,5.0,5.971989042000001,123.0,6.9117647060000005,9.847864404,0.0,5.0,1.0,3.0,4.939907278,4.4648647960000005,4.307449311,4.5728994169999995,4.166666667,5.0,2.632466106,5.573129513,4.298245509,4.337325096,0.658536585,3.626025957,9.215206628999999,9.033883681,9.712852832000001,0.0,6.990485785,7.646666667000001,7.56,7.0232,7.409955556,4.4013161069999995,5.309482378999999,4.855399243,10.0,4.244018933,0.7692307690000001,10.0,5.004416567,6.817442842,8.0,9.019,10.0,9.006333332999999,4.433333333,4.887294111,5.335566694,8.0,7.5681075,0.0,5.037383606000001,4.032701498,4.222222222,9.067743929,3.4105868339999996,8.885309872,6.973481854,6.098674367999999,6.7141304360000005,5.82,132.0,5.895994521,132.0,4.0
Malta,41.0,68.6,50.4,50.3,64.2,56.1,67.1,86.0,85.0,60.0,2.0,35.0,35.0,33.6,38.3,0.5,6.6,6.9,Western Europe,,,,7.086753702,9.625832523,10.0,10.0,,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,10.0,9.875277508,10.0,10.0,10.0,10.0,,,10.0,9.222222222000001,6.483333332999999,8.568518519,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,8.333333332999999,7.75,10.0,10.0,10.0,9.44047619,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,9.041407272999999,17.0,3.9176470589999997,6.54294124,6.0,7.0,7.0,7.0,5.865147075,6.080435258,4.441153123,6.694605349,10.0,8.333333332999999,4.477411336,5.278909734,6.643835704,7.373858284,1.0,6.59150468,8.952889087,9.881797599999999,9.780013682,10.0,9.653675092,9.1,8.98,7.0012,8.3604,6.603102108,9.364501238999999,7.9838016739999995,10.0,6.896655818999999,6.923076922999999,7.743794892,7.187842545,8.383011055,10.0,9.525,10.0,9.841666667,7.233333332999999,4.760085673,7.390150805,8.0,10.0,10.0,7.897261635,4.101592434,4.8888888889999995,9.034103194,4.65912947,8.191041165,8.441903621,6.552776462000001,8.097234921,7.72,18.0,8.380703637,18.0,1.0
Mauritania,119.0,55.7,30.6,30.6,78.0,74.2,61.9,62.6,50.0,40.0,8.7,30.0,25.0,25.9,29.3,3.9,3.2,3.5,Sub-Saharan Africa,,,,3.912662345,6.023325695,5.0,10.0,5.0,10.0,10.0,8.0,2.8,7.5,0.0,0.0,0.0,3.433333333,5.818886343,5.0,10.0,10.0,8.333333332999999,,,5.0,9.066666667,4.583333333,6.216666667,7.5,7.5,,,7.5,,,0.0,,,5.0,5.5,10.0,7.60899458,4.666666667,5.0,5.0,5.0,5.0,6.039380177999999,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.04182519,150.0,3.497058824,,7.0,5.0,5.0,5.0,5.165686275,3.072877295,2.269607703,2.908518342,4.6,,6.2664968420000005,7.5618656710000005,1.8888890740000002,4.037850068,0.609756098,3.2804922710000004,9.283909104,6.7584270879999995,9.9032,5.0,7.736384048,,7.6,7.167999999999999,7.3839999999999995,2.6861874880000003,5.1177706,3.901979044,10.0,3.2288792839999996,3.333333333,0.995630772,2.51928113,5.951315042999999,8.0,7.862,9.0,8.287333333,4.433333333,4.6023679689999994,5.584056872000001,10.0,7.942244808,5.0,6.26033383,3.64030262,0.222222222,9.54008111,2.843167093,9.215574158999999,1.8844476369999998,4.557632474,6.368433212,5.7,143.0,5.370912595,147.0,4.0
Mauritius,25.0,73.0,62.1,40.3,92.1,80.3,79.8,88.4,80.0,70.0,0.8,15.0,15.0,18.4,25.6,1.3,3.9,3.6,Sub-Saharan Africa,,,,6.605074204,9.333045378,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,5.0,8.333333332999999,9.222126237000001,5.0,5.0,10.0,6.666666667,,,7.5,9.333333332999999,7.822222222000001,8.218518519,10.0,7.5,,,10.0,,,7.5,,,10.0,9.0,10.0,10.0,8.0,7.5,10.0,10.0,10.0,9.357142857000001,,10.0,10.0,10.0,0.0,0.0,0.0,5.0,5.0,7.781032915,51.0,6.864705882000001,8.361441248,6.0,10.0,8.0,9.0,7.556536782999999,6.650488408999999,5.882786724,6.594903877,8.8,,5.034199013,6.25107156,6.25,6.989476933,0.974358974,6.472556637,9.093630831,9.524126356,9.742690057999999,10.0,9.590111811,9.813333333,9.8,8.66,9.424444444,6.135140309,7.864505902,6.999823106,10.0,6.459072912000001,4.615384615,10.0,7.024819176,8.362271681000001,10.0,8.325,10.0,9.441666667,5.566666667000001,5.4348109639999995,5.769902302999999,10.0,7.533160608999999,10.0,7.38409009,4.6691086230000005,9.777777777999999,9.772984504,4.70547108,8.373935281,8.296182377000001,7.599243274,8.141666677,8.02,6.0,7.900516457,38.0,1.0
Mexico,66.0,64.7,34.9,26.3,75.8,78.2,67.8,81.4,75.0,60.0,4.3,35.0,30.0,17.2,26.9,123.5,2.0,2.5,Latin America & the Caribbean,4.505535945,4.076806259,2.8610545060000003,3.81446557,3.403179445,0.0,10.0,7.5,9.976169852,9.984113234,7.492056617,10.0,10.0,5.0,5.0,5.0,8.333333332999999,6.409523132,10.0,10.0,10.0,10.0,,,7.5,8.255555556000001,7.177777777999999,7.6444444439999995,10.0,10.0,,,7.5,,,7.5,,,7.5,8.5,6.0283085960000005,10.0,3.666666667,2.25,10.0,10.0,10.0,7.420710752000001,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.912512695,84.0,7.223529412,6.277929155,8.0,8.0,8.0,8.0,7.375364642,3.5035676939999996,3.2094478669999997,5.133174886,5.0,2.5,5.891853871,7.495043667999999,2.517006795,2.752370395,1.0,4.22249613,8.74873287,9.396310578,9.455871747,5.0,8.150228799,9.373333333,8.58,5.1436,7.698977778,5.695609925,8.469826838,7.082718381,10.0,7.085900124,1.5384615380000002,7.3012923270000005,5.30855133,7.522561872000001,10.0,7.9510000000000005,10.0,9.317,6.666666667,4.201557928,7.1298643010000005,8.0,4.819637278,3.0,5.636287696,2.849659555,6.8888888889999995,9.544081642,2.824377845,9.492749097,6.79413263,6.39898161,7.117423102,6.88,79.0,6.896256348,75.0,2.0
Moldova,97.0,59.1,29.6,25.4,85.4,59.1,67.0,78.0,55.0,50.0,3.5,18.0,12.0,31.5,36.9,3.5,4.0,4.4,Eastern Europe,5.008839721,4.648579855,3.820527976,4.492649183999999,8.722339573,10.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.685224302,5.0,10.0,10.0,8.333333332999999,,,5.0,7.8,6.294444444,6.364814815,7.5,7.5,,,5.0,,,5.0,,,5.0,6.0,10.0,10.0,4.333333333,4.75,7.5,7.5,7.5,7.369047619,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,7.101187948,76.0,6.194117647000001,6.524017532,6.0,10.0,4.0,7.0,6.429533795,1.65528137,1.9441282640000002,3.566070868,6.666666667,6.666666667,4.318054344,9.60021408,3.679999908,6.40937082,0.7179487179999999,4.24776688,8.905900014,9.204670995,8.064278107,5.0,7.793712279,9.28,8.92,7.7968,8.6656,5.352084571000001,8.794682483999999,7.073383528,10.0,4.746443299,0.7692307690000001,6.526912837999999,4.014195635,7.438294791000001,10.0,8.25,10.0,9.416666667000001,5.566666667000001,3.8769019119999997,7.333178912999999,6.0,6.788175112,3.0,5.4274871010000005,3.007955848,6.0,9.742773121,2.46341788,6.4160578720000006,7.971111908999999,5.9335527720000005,6.92590218,6.57,102.0,6.835593974,80.0,3.0
Mongolia,126.0,55.4,23.8,29.8,88.5,63.1,66.0,75.8,50.0,60.0,4.6,10.0,25.0,20.7,35.1,3.1,5.1,5.7,East Asia,5.717019036,5.44689998,4.838115749,5.334011588,7.527610311,5.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,8.84253677,10.0,10.0,10.0,10.0,,,10.0,9.333333332999999,7.544444444,8.959259259,10.0,10.0,,,10.0,,,2.5,,,10.0,8.5,10.0,10.0,5.666666667,7.0,10.0,10.0,5.0,8.238095238,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,8.038872539,44.0,6.282352941,7.628006602,10.0,10.0,8.0,9.0,8.227589886,3.6455955,3.9648980380000003,4.634621883,8.333333332999999,6.666666667,5.786717867999999,9.111264408,5.250000159,6.923933431,0.871794872,5.648352256,9.320234617,8.001602715,8.844810098,10.0,9.041661857000001,8.68,9.0,9.64,9.106666667,5.232719907,2.588757396,3.910738652,10.0,4.548236889,6.153846154,2.54438975,4.415490931,6.858224062000001,,6.178999999999999,10.0,8.0895,10.0,4.7736150639999995,8.545641666,6.0,9.251725385,3.0,6.928497019,3.88692367,4.666666667,9.79214411,3.106645116,8.68480878,8.341019682999999,6.413034671,7.14367723,7.38,47.0,7.70943627,45.0,2.0
Montenegro,92.0,60.5,51.8,39.5,85.3,32.6,73.3,84.7,75.0,50.0,2.6,9.0,9.0,36.1,47.4,0.6,4.2,3.2,Eastern Europe,,,,5.284249098,8.917504274,10.0,10.0,7.5,10.0,10.0,9.5,,,,,,,9.208752137000001,10.0,10.0,,10.0,,,,8.244444443999999,7.594444444,7.919444444,,,,,,,,,,,,,10.0,10.0,6.333333333,5.5,,,,7.958333333,7.0,10.0,10.0,10.0,10.0,10.0,10.0,,9.0,7.982972531000001,47.0,5.929411765,,2.0,10.0,4.0,7.0,4.976470588,4.25544511,4.013954759,4.814326993,6.7,,4.795719043,7.6769477770000005,4.5265150069999995,5.6392664560000005,0.8205128209999999,4.826882108,9.145718486,9.768398153,9.690261684,5.0,8.40109458,7.8,9.2,7.68,8.226666667,5.936285509,9.227220956,7.581753233,10.0,5.223895926,6.923076922999999,8.075671816,6.740881555,8.137325364,10.0,4.998,10.0,8.332666667,5.566666667000001,4.316470359,6.5460837089999995,8.0,7.755176154,10.0,7.030732815,4.257483908,6.8888888889999995,9.664077982,4.189917995,8.419827023,6.63720206,6.6762329760000005,7.346544153,6.74,90.0,7.361486265,54.0,2.0
Morocco,75.0,62.9,47.1,39.2,72.2,72.7,70.3,77.4,65.0,70.0,3.8,38.0,30.0,20.9,30.2,34.9,4.2,3.4,Middle East & North Africa,2.86937463,5.348960352,3.685410305,3.967915096,9.504644987999999,10.0,10.0,5.0,10.0,10.0,9.0,10.0,10.0,0.0,0.0,0.0,6.666666667,8.390437217999999,10.0,5.0,10.0,8.333333332999999,,,2.5,8.1,4.35,4.983333333,7.5,2.5,,,2.5,,,5.0,,,7.5,5.0,10.0,9.712671107,2.333333333,3.75,10.0,7.5,7.5,7.256572062999999,,5.0,5.0,5.0,0.0,0.0,0.0,5.0,3.333333333,5.980245285,122.0,4.426470588,7.294093257,8.0,5.0,3.0,4.0,5.930140961,4.508836652,4.278171468,6.108557287999999,6.666666667,7.5,5.089874603,7.644820475,7.996633052999999,7.334768713,0.7560975609999999,5.573495503999999,9.949685646,9.534683054,9.688418577,0.0,7.293196818999999,9.273333333,7.7,3.3760000000000003,6.783111111,4.331953535,7.062137172999999,5.697045354,10.0,6.510841419,0.7692307690000001,7.411917967999999,4.897330052,6.844371628999999,5.0,8.656,8.0,7.218666667000001,1.1,3.913119229,7.138274605,8.0,5.285869923,1.0,4.406210626,4.262578976,5.333333333,9.612857668,4.461383911,9.469891117000001,7.634832115,6.795812852999999,6.1402300489999995,6.36,116.0,6.170122642000001,124.0,4.0
Mozambique,163.0,48.6,35.2,28.1,75.5,66.9,57.1,78.0,35.0,50.0,3.5,32.0,32.0,20.2,33.2,29.5,3.0,5.6,Sub-Saharan Africa,,,,3.838184797,8.63827767,10.0,10.0,5.0,9.857197382,9.978579607,8.967155398,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.646255467000001,10.0,10.0,5.0,8.333333332999999,,,5.0,9.955555556,9.261111111,8.072222222,5.0,2.5,,,0.0,,,2.5,,,2.5,2.5,10.0,10.0,6.0,5.25,7.5,7.5,7.5,7.678571429,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.779522764,92.0,3.429411765,9.022195761,6.0,7.0,5.0,6.0,6.112901881,3.245786538,3.025307596,4.402187238,6.666666667,5.0,0.0,7.468989819,2.916666667,3.904132267,0.9487179490000001,3.96561253,7.546001622,8.727103463999999,9.289848065,0.0,6.390738288,8.8,7.98,7.0508,7.9436,4.8356250130000005,6.197656144,5.516640578,10.0,5.776676714,0.0,0.8850051309999999,2.220560615,6.420200297999999,10.0,0.0,10.0,6.666666667,3.333333333,4.184433083,5.512529234,6.0,0.0,0.0,3.171715942,3.6569522219999997,2.666666667,9.202605511,2.839376857,9.102823037,7.758134706,5.871093167000001,5.236491925,5.63,145.0,6.204761382,122.0,4.0
Namibia,99.0,58.7,54.7,49.8,66.5,48.9,65.8,83.0,65.0,40.0,1.0,37.0,34.0,28.6,41.3,2.3,-1.2,3.6,Sub-Saharan Africa,,,,5.536170091000001,3.1446764789999997,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,5.0,5.0,5.0,8.333333332999999,6.9926699370000005,10.0,10.0,10.0,10.0,,,7.5,9.8,9.077777778,8.792592593,7.5,7.5,,,7.5,,,7.5,,,5.0,7.0,10.0,10.0,7.0,6.5,,,7.5,8.2,7.0,10.0,10.0,10.0,0.0,10.0,5.0,10.0,8.0,7.331469266,69.0,3.7911764710000004,6.844743493999999,6.0,6.0,6.0,6.0,5.658979991,6.965990677000001,5.926712003,7.065214857999999,10.0,8.333333332999999,4.822626662,4.481024576,5.735930602000001,5.269777689,1.0,6.511178932999999,8.988546192000001,8.25079974,9.318845338,0.0,6.639547818,2.9533333330000002,8.48,5.44,5.624444444,6.048104171,5.269263415,5.658683793,10.0,6.292494475,0.7692307690000001,5.752533347999999,4.271419531,6.388636942000001,10.0,7.002000000000001,10.0,9.000666667,10.0,4.278011013,6.2975164679999995,10.0,8.273212426,10.0,8.141456651,4.963097837,5.777777778,7.766107539,4.362925109,8.684084862,6.614783407000001,6.361462755,7.834528691,6.61,98.0,6.970734632999999,72.0,2.0
Nepal,136.0,53.8,34.7,26.2,84.0,83.7,61.8,60.4,10.0,30.0,12.3,25.0,25.0,18.7,23.3,29.3,7.5,4.3,South Asia,3.9066693310000002,4.147882723,4.442160551000001,4.1655708680000005,9.134488325,10.0,10.0,7.5,10.0,9.923228003,9.484645601,10.0,7.5,10.0,10.0,10.0,9.166666667000001,9.261933531,10.0,10.0,5.0,8.333333332999999,,,2.5,7.8,7.6333333329999995,5.977777777999999,7.5,7.5,,,5.0,,,2.5,,,2.5,5.0,10.0,10.0,4.666666667,4.25,5.0,7.5,5.0,6.630952381,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,6.951082448999999,82.0,8.155882352999999,9.362132443,8.0,7.0,7.0,7.0,8.129503698999999,5.217656596,3.538971734,5.124292329,3.8,,3.371598438,8.327689873999999,4.666666587,5.124281633,0.837837838,4.499389677,8.024423757000001,9.159048809,8.426218209,0.0,6.402422694,5.813333332999999,7.54,5.4244,6.259244444,5.558926437,6.745573789,6.152250112999999,10.0,3.867019195,0.0,10.0,4.6223397319999995,6.758458572,8.0,10.0,7.0,8.333333332999999,3.333333333,3.0106884610000004,5.578294904,10.0,2.599481826,10.0,5.753633087000001,3.5011834960000003,4.8888888889999995,9.181552402000001,2.84687124,9.493121449,6.200038327000001,6.018609301000001,6.701858574,6.5,107.0,6.725541224,86.0,3.0
Netherlands,13.0,76.8,74.7,89.1,51.6,42.9,81.4,86.0,90.0,80.0,2.0,52.0,25.0,38.8,43.6,17.1,3.1,1.8,Western Europe,8.73445523,8.77353257,7.991061756000001,8.499683185,9.754405628999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.91813521,10.0,10.0,10.0,10.0,,,10.0,8.388888889,7.544444444,8.644444444,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,9.333333332999999,8.75,10.0,10.0,10.0,9.726190476000001,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,9.366518091,4.0,1.111764706,3.514908674,8.0,3.0,3.0,3.0,3.906668345,8.970237933,7.4843753379999995,8.641074023,10.0,10.0,5.138718524,7.947613359,8.719806671,7.009039721000001,1.0,8.212318396,9.336906175,9.783976317,9.879950371,10.0,9.750208216,9.1,8.98,7.0012,8.3604,6.440568503,9.963313765,8.201941134,10.0,7.465648539,8.461538462,7.743794892,7.890327297000001,8.613167107999999,8.0,9.326,10.0,9.108666667,6.666666667,5.030593939,4.757547261,10.0,7.530693769,10.0,7.330916939,4.963498061,9.111111111,9.824663777,7.858131925,8.286754232,8.66609015,8.118374876,8.185986161,7.73,17.0,8.548259045,7.0,1.0
New Zealand,3.0,84.4,83.5,96.7,71.0,50.4,91.0,92.4,80.0,80.0,1.3,33.0,28.0,32.1,40.7,4.8,3.0,3.3,Oceania,8.123283435,7.840253487000001,7.506775424,7.823437448,9.605842293,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.868614098,10.0,10.0,10.0,10.0,,,10.0,9.666666667000001,9.677777778,9.781481481,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,8.333333332999999,8.0,10.0,10.0,10.0,9.476190476000001,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.25,9.273780082,9.0,4.5420053330000005,6.286828583999999,8.0,7.0,7.0,7.0,6.457208479,9.466203615,7.6236631589999995,8.58496708,10.0,9.166666667000001,7.18406154,9.948229639,9.35185194,7.329859547000001,1.0,8.739500354,8.85966944,9.21794416,9.954032595,10.0,9.507911549,8.88,9.6,8.96,9.146666667,7.204715317000001,8.717757853,7.961236585,10.0,6.886389443,6.923076922999999,7.743794892,7.184420418999999,8.573080917999999,10.0,10.0,10.0,10.0,8.9,6.015561422,8.021390298,10.0,10.0,10.0,8.822825287,5.076672657,10.0,9.980840394,8.379834577,9.398830235,8.296182377000001,8.52206004,9.114961776,8.48,3.0,8.876890041000001,1.0,1.0
Nicaragua,107.0,57.7,18.7,20.3,76.9,79.1,56.0,76.0,60.0,50.0,2.0,30.0,30.0,22.6,26.4,6.2,4.9,4.8,Latin America & the Caribbean,3.441752759,3.67695784,3.151196474,3.423302358,6.553785041,10.0,10.0,7.5,10.0,10.0,9.5,10.0,10.0,5.0,5.0,5.0,8.333333332999999,8.129039458,10.0,10.0,5.0,8.333333332999999,,,7.5,9.511111111,8.338888889,8.45,5.0,2.5,,,2.5,,,2.5,,,7.5,4.0,10.0,10.0,5.333333333,4.25,7.5,5.0,7.5,7.083333333,0.0,5.0,10.0,7.5,10.0,10.0,10.0,10.0,6.875,6.362252121,107.0,9.138235294,10.0,7.0,8.0,4.0,6.0,8.034558824,1.131150802,2.429279798,3.743634277,4.166666667,5.833333333,5.143385132,7.2980865139999995,4.498421223,6.789682547000001,0.951219512,4.448091089,7.341825932000001,9.048737441,9.200179635,10.0,8.897685752000001,9.52,8.86,7.0132,8.4644,4.966898653,6.333744599999999,5.650321627,10.0,6.01668991,5.384615385,10.0,7.133768431,7.812122515,10.0,9.255,9.0,9.418333333,6.666666667,5.471284072,6.370868337999999,4.0,6.258626923,10.0,6.461241,2.962449683,3.5555555560000003,8.869481415,2.613462074,7.537389811000001,7.74692538,5.547543987,7.142372773,7.27,57.0,6.81612606,82.0,3.0
Niger,151.0,51.6,31.0,34.1,76.9,75.6,56.3,65.8,55.0,40.0,9.6,35.0,30.0,13.5,28.5,18.8,5.2,5.4,Sub-Saharan Africa,,,,4.256511242,8.222386047,10.0,7.13524148,2.5,0.0,8.833993024,5.693846901000001,9.8,7.5,0.0,0.0,0.0,5.766666667000001,6.560966538,10.0,10.0,0.0,6.666666667,,,7.5,8.324444444,6.25,7.358148148,5.0,5.0,,,5.0,,,7.5,,,5.0,5.5,10.0,10.0,4.666666667,5.0,2.5,2.5,2.5,5.30952381,,5.0,0.0,2.5,10.0,10.0,10.0,0.0,4.166666667,5.604469974,132.0,5.885294117999999,9.839237057,4.0,7.0,3.0,5.0,6.181132794,,4.5,,3.333333333,3.333333333,3.161241355,6.380125552000001,,,0.648648649,3.414027157,8.057856972,9.265203583,9.798622983,0.0,6.780420884,3.819516225,7.56,7.0232,6.134238742000001,,4.3710213069999995,4.3710213069999995,10.0,,0.7692307690000001,2.101887185,1.435558977,5.485204757000001,10.0,8.265262717999999,10.0,9.421754239,1.6666666669999999,,,8.0,7.381038846,0.0,4.261926378,,2.222222222,9.18212207,,9.062800586,6.973481854,6.860156683,6.847945767000001,5.74,141.0,5.672234987,139.0,4.0
Nigeria,111.0,57.3,34.3,20.5,85.0,96.5,51.2,62.4,45.0,40.0,11.3,24.0,30.0,5.2,10.8,188.7,0.8,2.7,Sub-Saharan Africa,3.661074008,4.7989074789999995,4.185521491,4.215167659,6.060660057000001,0.0,1.496567851,2.5,0.155373123,6.849572217,2.200302638,7.0,7.5,0.0,0.0,0.0,4.833333333,4.364765343,5.0,10.0,5.0,6.666666667,,,10.0,6.755555556,6.25,7.668518519,7.5,7.5,,,10.0,,,10.0,,,10.0,9.0,10.0,10.0,5.333333333,4.5,10.0,10.0,7.5,8.19047619,,5.0,5.0,5.0,0.0,0.0,0.0,5.0,3.333333333,5.630882721,129.0,9.697058823999999,9.867493736,2.0,9.0,5.0,7.0,7.14113814,4.69113865,3.69864114,4.991267181,3.333333333,3.333333333,3.116641187,5.233145079,3.317610025,3.480132541,0.846153846,3.6097684589999997,9.192074254,9.368716437,8.196463242,5.0,7.939313482999999,,7.58,6.9992,7.2896,6.347237252,0.0,3.173618626,8.446115288,6.579160096,5.833333333,1.991261544,4.801251658,5.927646393,10.0,6.694,10.0,8.898,10.0,6.25437023,7.289841015,10.0,10.0,10.0,8.924035208,3.281904962,1.111111111,8.867544959,2.214220476,9.143122602,0.0,4.102984018,7.308339742,6.39,113.0,6.010441361,130.0,4.0
Norway,26.0,73.0,81.2,92.3,57.4,25.3,89.4,83.2,75.0,60.0,3.4,47.8,23.0,38.0,49.9,5.3,1.8,1.6,Western Europe,8.997501652,8.511384731,8.348714779,8.619200387000001,9.815378792999999,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.938459598,10.0,10.0,10.0,10.0,,,7.5,8.833333332999999,6.761111111,7.698148148,10.0,10.0,,,10.0,,,10.0,,,10.0,10.0,10.0,10.0,9.333333332999999,9.25,10.0,10.0,10.0,9.797619048,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.388991716,2.0,1.423529412,4.954059491000001,7.0,6.0,3.0,4.5,4.469397226,9.287559297,7.521424201,8.62226707,10.0,10.0,7.752899898,9.121524194,9.13793087,8.037261239,1.0,8.831207419,9.764042201,8.727608375,9.565270336000001,10.0,9.514230227999999,9.9,8.68,0.0,6.193333332999999,6.072812981,9.85325506,7.96303402,10.0,7.025865559,4.615384615,7.743794892,6.461681689,7.654512261,10.0,10.0,10.0,10.0,7.233333332999999,4.350550457,4.811966017,4.0,10.0,1.0,5.232641635,5.291472338,7.555555556,9.847070911,7.927507068,9.11622851,9.069625903,8.134576714,7.789072783,7.65,25.0,8.519495857999999,10.0,1.0
